Time(s),Longitude(deg),Latitude(deg),Altitude(m),NorthVelocity(m/s),UpVelocity(m/s),EastVelocity(m/s),GForce,Pitch(deg),Roll(deg),Yaw(deg),AircraftType
15.710000,125.000000,29.997762,12200.180649,-341.329320,-77.422832,-0.000000,4.000000,192.780000,0.000000,0.000000,F-22
15.720000,125.000000,29.997732,12199.395701,-341.084405,-78.494766,-0.000000,4.000000,192.960000,0.000000,0.000000,F-22
15.730000,125.000000,29.997701,12198.600042,-340.836124,-79.565925,-0.000000,4.000000,193.140000,0.000000,0.000000,F-22
15.740000,125.000000,29.997670,12197.793679,-340.584479,-80.636299,-0.000000,4.000000,193.320000,0.000000,0.000000,F-22
15.750000,125.000000,29.997640,12196.976620,-340.329472,-81.705877,-0.000000,4.000000,193.500000,0.000000,0.000000,F-22
15.760000,125.000000,29.997609,12196.148874,-340.071107,-82.774649,-0.000000,4.000000,193.680000,0.000000,0.000000,F-22
15.770000,125.000000,29.997579,12195.310448,-339.809385,-83.842604,-0.000000,4.000000,193.860000,0.000000,0.000000,F-22
15.780000,125.000000,29.997549,12194.461351,-339.544309,-84.909731,-0.000000,4.000000,194.040000,0.000000,0.000000,F-22
15.790000,125.000000,29.997518,12193.601590,-339.275882,-85.976020,-0.000000,4.000000,194.220000,0.000000,0.000000,F-22
15.800000,125.000000,29.997488,12192.731176,-339.004106,-87.041461,-0.000000,4.000000,194.400000,0.000000,0.000000,F-22
15.810000,125.000000,29.997457,12191.850115,-338.728985,-88.106042,-0.000000,4.000000,194.580000,0.000000,0.000000,F-22
15.820000,125.000000,29.997427,12190.958418,-338.450521,-89.169754,-0.000000,4.000000,194.760000,0.000000,0.000000,F-22
15.830000,125.000000,29.997397,12190.056092,-338.168716,-90.232586,-0.000000,4.000000,194.940000,0.000000,0.000000,F-22
15.840000,125.000000,29.997366,12189.143147,-337.883574,-91.294527,-0.000000,4.000000,195.120000,0.000000,0.000000,F-22
15.850000,125.000000,29.997336,12188.219591,-337.595096,-92.355567,-0.000000,4.000000,195.300000,0.000000,0.000000,F-22
15.860000,125.000000,29.997306,12187.285434,-337.303287,-93.415696,-0.000000,4.000000,195.480000,0.000000,0.000000,F-22
15.870000,125.000000,29.997276,12186.340685,-337.008149,-94.474903,-0.000000,4.000000,195.660000,0.000000,0.000000,F-22
15.880000,125.000000,29.997245,12185.385353,-336.709685,-95.533177,-0.000000,4.000000,195.840000,0.000000,0.000000,F-22
15.890000,125.000000,29.997215,12184.419448,-336.407898,-96.590509,-0.000000,4.000000,196.020000,0.000000,0.000000,F-22
15.900000,125.000000,29.997185,12183.442979,-336.102790,-97.646887,-0.000000,4.000000,196.200000,0.000000,0.000000,F-22
15.910000,125.000000,29.997155,12182.455956,-335.794365,-98.702302,-0.000000,4.000000,196.380000,0.000000,0.000000,F-22
15.920000,125.000000,29.997125,12181.458389,-335.482626,-99.756742,-0.000000,4.000000,196.560000,0.000000,0.000000,F-22
15.930000,125.000000,29.997095,12180.450287,-335.167576,-100.810198,-0.000000,4.000000,196.740000,0.000000,0.000000,F-22
15.940000,125.000000,29.997065,12179.431660,-334.849218,-101.862658,-0.000000,4.000000,196.920000,0.000000,0.000000,F-22
15.950000,125.000000,29.997035,12178.402519,-334.527555,-102.914114,-0.000000,4.000000,197.100000,0.000000,0.000000,F-22
15.960000,125.000000,29.997005,12177.362874,-334.202591,-103.964554,-0.000000,4.000000,197.280000,0.000000,0.000000,F-22
15.970000,125.000000,29.996975,12176.312734,-333.874328,-105.013967,-0.000000,4.000000,197.460000,0.000000,0.000000,F-22
15.980000,125.000000,29.996945,12175.252110,-333.542770,-106.062344,-0.000000,4.000000,197.640000,0.000000,0.000000,F-22
15.990000,125.000000,29.996915,12174.181014,-333.207919,-107.109675,-0.000000,4.000000,197.820000,0.000000,0.000000,F-22
16.000000,125.000000,29.996885,12173.099454,-332.869781,-108.155948,-0.000000,4.000000,198.000000,0.000000,0.000000,F-22
16.010000,125.000000,29.996856,12172.007443,-332.528357,-109.201154,-0.000000,4.000000,198.180000,0.000000,0.000000,F-22
16.020000,125.000000,29.996826,12170.904990,-332.183651,-110.245282,-0.000000,4.000000,198.360000,0.000000,0.000000,F-22
16.030000,125.000000,29.996796,12169.792107,-331.835666,-111.288322,-0.000000,4.000000,198.540000,0.000000,0.000000,F-22
16.040000,125.000000,29.996766,12168.668804,-331.484407,-112.330263,-0.000000,4.000000,198.720000,0.000000,0.000000,F-22
16.050000,125.000000,29.996737,12167.535093,-331.129876,-113.371096,-0.000000,4.000000,198.900000,0.000000,0.000000,F-22
16.060000,125.000000,29.996707,12166.390985,-330.772076,-114.410810,-0.000000,4.000000,199.080000,0.000000,0.000000,F-22
16.070000,125.000000,29.996677,12165.236491,-330.411012,-115.449395,-0.000000,4.000000,199.260000,0.000000,0.000000,F-22
16.080000,125.000000,29.996648,12164.071623,-330.046688,-116.486841,-0.000000,4.000000,199.440000,0.000000,0.000000,F-22
16.090000,125.000000,29.996618,12162.896391,-329.679105,-117.523136,-0.000000,4.000000,199.620000,0.000000,0.000000,F-22
16.100000,125.000000,29.996589,12161.710809,-329.308269,-118.558272,-0.000000,4.000000,199.800000,0.000000,0.000000,F-22
16.110000,125.000000,29.996559,12160.514886,-328.934183,-119.592238,-0.000000,4.000000,199.980000,0.000000,0.000000,F-22
16.120000,125.000000,29.996530,12159.308636,-328.556850,-120.625023,-0.000000,4.000000,200.160000,0.000000,0.000000,F-22
16.130000,125.000000,29.996500,12158.092070,-328.176275,-121.656618,-0.000000,4.000000,200.340000,0.000000,0.000000,F-22
16.140000,125.000000,29.996471,12156.865200,-327.792460,-122.687012,-0.000000,4.000000,200.520000,0.000000,0.000000,F-22
16.150000,125.000000,29.996442,12155.628038,-327.405411,-123.716195,-0.000000,4.000000,200.700000,0.000000,0.000000,F-22
16.160000,125.000000,29.996412,12154.380596,-327.015130,-124.744158,-0.000000,4.000000,200.880000,0.000000,0.000000,F-22
16.170000,125.000000,29.996383,12153.122887,-326.621621,-125.770889,-0.000000,4.000000,201.060000,0.000000,0.000000,F-22
16.180000,125.000000,29.996354,12151.854923,-326.224889,-126.796378,-0.000000,4.000000,201.240000,0.000000,0.000000,F-22
16.190000,125.000000,29.996324,12150.576717,-325.824938,-127.820617,-0.000000,4.000000,201.420000,0.000000,0.000000,F-22
16.200000,125.000000,29.996295,12149.288281,-325.421770,-128.843593,-0.000000,4.000000,201.600000,0.000000,0.000000,F-22
16.210000,125.000000,29.996266,12147.989628,-325.015391,-129.865299,-0.000000,4.000000,201.780000,0.000000,0.000000,F-22
16.220000,125.000000,29.996237,12146.680771,-324.605804,-130.885722,-0.000000,4.000000,201.960000,0.000000,0.000000,F-22
16.230000,125.000000,29.996208,12145.361723,-324.193013,-131.904854,-0.000000,4.000000,202.140000,0.000000,0.000000,F-22
16.240000,125.000000,29.996179,12144.032496,-323.777022,-132.922683,-0.000000,4.000000,202.320000,0.000000,0.000000,F-22
16.250000,125.000000,29.996150,12142.693104,-323.357836,-133.939201,-0.000000,4.000000,202.500000,0.000000,0.000000,F-22
16.260000,125.000000,29.996121,12141.343560,-322.935459,-134.954397,-0.000000,4.000000,202.680000,0.000000,0.000000,F-22
16.270000,125.000000,29.996092,12139.983877,-322.509894,-135.968261,-0.000000,4.000000,202.860000,0.000000,0.000000,F-22
16.280000,125.000000,29.996063,12138.614069,-322.081147,-136.980783,-0.000000,4.000000,203.040000,0.000000,0.000000,F-22
16.290000,125.000000,29.996034,12137.234150,-321.649220,-137.991954,-0.000000,4.000000,203.220000,0.000000,0.000000,F-22
16.300000,125.000000,29.996006,12135.844132,-321.214119,-139.001762,-0.000000,4.000000,203.400000,0.000000,0.000000,F-22
16.310000,125.000000,29.995977,12134.444030,-320.775848,-140.010198,-0.000000,4.000000,203.580000,0.000000,0.000000,F-22
16.320000,125.000000,29.995948,12133.033858,-320.334410,-141.017252,-0.000000,4.000000,203.760000,0.000000,0.000000,F-22
16.330000,125.000000,29.995919,12131.613629,-319.889812,-142.022915,-0.000000,4.000000,203.940000,0.000000,0.000000,F-22
16.340000,125.000000,29.995891,12130.183357,-319.442056,-143.027176,-0.000000,4.000000,204.120000,0.000000,0.000000,F-22
16.350000,125.000000,29.995862,12128.743056,-318.991147,-144.030026,-0.000000,4.000000,204.300000,0.000000,0.000000,F-22
16.360000,125.000000,29.995834,12127.292742,-318.537090,-145.031453,-0.000000,4.000000,204.480000,0.000000,0.000000,F-22
16.370000,125.000000,29.995805,12125.832427,-318.079889,-146.031450,-0.000000,4.000000,204.660000,0.000000,0.000000,F-22
16.380000,125.000000,29.995777,12124.362127,-317.619549,-147.030005,-0.000000,4.000000,204.840000,0.000000,0.000000,F-22
16.390000,125.000000,29.995748,12122.881856,-317.156074,-148.027109,-0.000000,4.000000,205.020000,0.000000,0.000000,F-22
16.400000,125.000000,29.995720,12121.391629,-316.689468,-149.022752,-0.000000,4.000000,205.200000,0.000000,0.000000,F-22
16.410000,125.000000,29.995691,12119.891460,-316.219738,-150.016924,-0.000000,4.000000,205.380000,0.000000,0.000000,F-22
16.420000,125.000000,29.995663,12118.381363,-315.746886,-151.009616,-0.000000,4.000000,205.560000,0.000000,0.000000,F-22
16.430000,125.000000,29.995635,12116.861355,-315.270918,-152.000817,-0.000000,4.000000,205.740000,0.000000,0.000000,F-22
16.440000,125.000000,29.995607,12115.331450,-314.791838,-152.990518,-0.000000,4.000000,205.920000,0.000000,0.000000,F-22
16.450000,125.000000,29.995578,12113.791663,-314.309652,-153.978709,-0.000000,4.000000,206.100000,0.000000,0.000000,F-22
16.460000,125.000000,29.995550,12112.242009,-313.824363,-154.965381,-0.000000,4.000000,206.280000,0.000000,0.000000,F-22
16.470000,125.000000,29.995522,12110.682504,-313.335977,-155.950523,-0.000000,4.000000,206.460000,0.000000,0.000000,F-22
16.480000,125.000000,29.995494,12109.113163,-312.844498,-156.934126,-0.000000,4.000000,206.640000,0.000000,0.000000,F-22
16.490000,125.000000,29.995466,12107.534001,-312.349932,-157.916180,-0.000000,4.000000,206.820000,0.000000,0.000000,F-22
16.500000,125.000000,29.995438,12105.945034,-311.852283,-158.896675,-0.000000,4.000000,207.000000,0.000000,0.000000,F-22
16.510000,125.000000,29.995410,12104.346278,-311.351557,-159.875602,-0.000000,4.000000,207.180000,0.000000,0.000000,F-22
16.520000,125.000000,29.995382,12102.737749,-310.847757,-160.852951,-0.000000,4.000000,207.360000,0.000000,0.000000,F-22
16.530000,125.000000,29.995355,12101.119461,-310.340889,-161.828713,-0.000000,4.000000,207.540000,0.000000,0.000000,F-22
16.540000,125.000000,29.995327,12099.491433,-309.830959,-162.802877,-0.000000,4.000000,207.720000,0.000000,0.000000,F-22
16.550000,125.000000,29.995299,12097.853678,-309.317971,-163.775435,-0.000000,4.000000,207.900000,0.000000,0.000000,F-22
16.560000,125.000000,29.995271,12096.206215,-308.801929,-164.746376,-0.000000,4.000000,208.080000,0.000000,0.000000,F-22
16.570000,125.000000,29.995244,12094.549058,-308.282840,-165.715692,-0.000000,4.000000,208.260000,0.000000,0.000000,F-22
16.580000,125.000000,29.995216,12092.882224,-307.760709,-166.683371,-0.000000,4.000000,208.440000,0.000000,0.000000,F-22
16.590000,125.000000,29.995189,12091.205730,-307.235539,-167.649406,-0.000000,4.000000,208.620000,0.000000,0.000000,F-22
16.600000,125.000000,29.995161,12089.519592,-306.707338,-168.613786,-0.000000,4.000000,208.800000,0.000000,0.000000,F-22
16.610000,125.000000,29.995134,12087.823827,-306.176110,-169.576502,-0.000000,4.000000,208.980000,0.000000,0.000000,F-22
16.620000,125.000000,29.995106,12086.118452,-305.641859,-170.537544,-0.000000,4.000000,209.160000,0.000000,0.000000,F-22
16.630000,125.000000,29.995079,12084.403483,-305.104592,-171.496903,-0.000000,4.000000,209.340000,0.000000,0.000000,F-22
16.640000,125.000000,29.995052,12082.678937,-304.564314,-172.454570,-0.000000,4.000000,209.520000,0.000000,0.000000,F-22
16.650000,125.000000,29.995024,12080.944831,-304.021030,-173.410534,-0.000000,4.000000,209.700000,0.000000,0.000000,F-22
16.660000,125.000000,29.994997,12079.201184,-303.474745,-174.364787,-0.000000,4.000000,209.880000,0.000000,0.000000,F-22
16.670000,125.000000,29.994970,12077.448010,-302.925466,-175.317319,-0.000000,4.000000,210.060000,0.000000,0.000000,F-22
16.680000,125.000000,29.994943,12075.685329,-302.373196,-176.268121,-0.000000,4.000000,210.240000,0.000000,0.000000,F-22
16.690000,125.000000,29.994916,12073.913157,-301.817942,-177.217183,-0.000000,4.000000,210.420000,0.000000,0.000000,F-22
16.700000,125.000000,29.994889,12072.131512,-301.259709,-178.164496,-0.000000,4.000000,210.600000,0.000000,0.000000,F-22
16.710000,125.000000,29.994862,12070.340412,-300.698503,-179.110050,-0.000000,4.000000,210.780000,0.000000,0.000000,F-22
16.720000,125.000000,29.994835,12068.539874,-300.134330,-180.053837,-0.000000,4.000000,210.960000,0.000000,0.000000,F-22
16.730000,125.000000,29.994808,12066.729915,-299.567194,-180.995847,-0.000000,4.000000,211.140000,0.000000,0.000000,F-22
16.740000,125.000000,29.994781,12064.910554,-298.997101,-181.936070,-0.000000,4.000000,211.320000,0.000000,0.000000,F-22
16.750000,125.000000,29.994754,12063.081809,-298.424058,-182.874498,-0.000000,4.000000,211.500000,0.000000,0.000000,F-22
16.760000,125.000000,29.994728,12061.243698,-297.848069,-183.811120,-0.000000,4.000000,211.680000,0.000000,0.000000,F-22
16.770000,125.000000,29.994701,12059.396239,-297.269140,-184.745929,-0.000000,4.000000,211.860000,0.000000,0.000000,F-22
16.780000,125.000000,29.994675,12057.539450,-296.687278,-185.678915,-0.000000,4.000000,212.040000,0.000000,0.000000,F-22
16.790000,125.000000,29.994648,12055.673349,-296.102487,-186.610067,-0.000000,4.000000,212.220000,0.000000,0.000000,F-22
16.800000,125.000000,29.994621,12053.797955,-295.514774,-187.539378,-0.000000,4.000000,212.400000,0.000000,0.000000,F-22
16.810000,125.000000,29.994595,12051.913287,-294.924144,-188.466838,-0.000000,4.000000,212.580000,0.000000,0.000000,F-22
16.820000,125.000000,29.994569,12050.019363,-294.330604,-189.392438,-0.000000,4.000000,212.760000,0.000000,0.000000,F-22
16.830000,125.000000,29.994542,12048.116201,-293.734158,-190.316169,-0.000000,4.000000,212.940000,0.000000,0.000000,F-22
16.840000,125.000000,29.994516,12046.203821,-293.134814,-191.238021,-0.000000,4.000000,213.120000,0.000000,0.000000,F-22
16.850000,125.000000,29.994490,12044.282241,-292.532576,-192.157986,-0.000000,4.000000,213.300000,0.000000,0.000000,F-22
16.860000,125.000000,29.994464,12042.351480,-291.927452,-193.076055,-0.000000,4.000000,213.480000,0.000000,0.000000,F-22
16.870000,125.000000,29.994437,12040.411558,-291.319446,-193.992218,-0.000000,4.000000,213.660000,0.000000,0.000000,F-22
16.880000,125.000000,29.994411,12038.462493,-290.708565,-194.906466,-0.000000,4.000000,213.840000,0.000000,0.000000,F-22
16.890000,125.000000,29.994385,12036.504306,-290.094814,-195.818790,-0.000000,4.000000,214.020000,0.000000,0.000000,F-22
16.900000,125.000000,29.994359,12034.537014,-289.478201,-196.729182,-0.000000,4.000000,214.200000,0.000000,0.000000,F-22
16.910000,125.000000,29.994334,12032.560637,-288.858731,-197.637633,-0.000000,4.000000,214.380000,0.000000,0.000000,F-22
16.920000,125.000000,29.994308,12030.575196,-288.236409,-198.544132,-0.000000,4.000000,214.560000,0.000000,0.000000,F-22
16.930000,125.000000,29.994282,12028.580709,-287.611243,-199.448672,-0.000000,4.000000,214.740000,0.000000,0.000000,F-22
16.940000,125.000000,29.994256,12026.577197,-286.983238,-200.351244,-0.000000,4.000000,214.920000,0.000000,0.000000,F-22
16.950000,125.000000,29.994231,12024.564679,-286.352401,-201.251838,-0.000000,4.000000,215.100000,0.000000,0.000000,F-22
16.960000,125.000000,29.994205,12022.543174,-285.718738,-202.150446,-0.000000,4.000000,215.280000,0.000000,0.000000,F-22
16.970000,125.000000,29.994179,12020.512703,-285.082254,-203.047059,-0.000000,4.000000,215.460000,0.000000,0.000000,F-22
16.980000,125.000000,29.994154,12018.473287,-284.442958,-203.941668,-0.000000,4.000000,215.640000,0.000000,0.000000,F-22
16.990000,125.000000,29.994128,12016.424944,-283.800853,-204.834264,-0.000000,4.000000,215.820000,0.000000,0.000000,F-22
17.000000,125.000000,29.994103,12014.367696,-283.155948,-205.724838,-0.000000,4.000000,216.000000,0.000000,0.000000,F-22
17.010000,125.000000,29.994078,12012.301562,-282.508248,-206.613382,-0.000000,4.000000,216.180000,0.000000,0.000000,F-22
17.020000,125.000000,29.994052,12010.226563,-281.857760,-207.499887,-0.000000,4.000000,216.360000,0.000000,0.000000,F-22
17.030000,125.000000,29.994027,12008.142720,-281.204490,-208.384344,-0.000000,4.000000,216.540000,0.000000,0.000000,F-22
17.040000,125.000000,29.994002,12006.050052,-280.548445,-209.266744,-0.000000,4.000000,216.720000,0.000000,0.000000,F-22
17.050000,125.000000,29.993977,12003.948581,-279.889630,-210.147079,-0.000000,4.000000,216.900000,0.000000,0.000000,F-22
17.060000,125.000000,29.993952,12001.838328,-279.228054,-211.025340,-0.000000,4.000000,217.080000,0.000000,0.000000,F-22
17.070000,125.000000,29.993927,11999.719313,-278.563721,-211.901518,-0.000000,4.000000,217.260000,0.000000,0.000000,F-22
17.080000,125.000000,29.993902,11997.591557,-277.896640,-212.775604,-0.000000,4.000000,217.440000,0.000000,0.000000,F-22
17.090000,125.000000,29.993877,11995.455081,-277.226815,-213.647591,-0.000000,4.000000,217.620000,0.000000,0.000000,F-22
17.100000,125.000000,29.993852,11993.309906,-276.554254,-214.517469,-0.000000,4.000000,217.800000,0.000000,0.000000,F-22
17.110000,125.000000,29.993828,11991.156054,-275.878964,-215.385230,-0.000000,4.000000,217.980000,0.000000,0.000000,F-22
17.120000,125.000000,29.993803,11988.993545,-275.200951,-216.250865,-0.000000,4.000000,218.160000,0.000000,0.000000,F-22
17.130000,125.000000,29.993778,11986.822402,-274.520222,-217.114365,-0.000000,4.000000,218.340000,0.000000,0.000000,F-22
17.140000,125.000000,29.993754,11984.642644,-273.836784,-217.975723,-0.000000,4.000000,218.520000,0.000000,0.000000,F-22
17.150000,125.000000,29.993729,11982.454295,-273.150643,-218.834930,-0.000000,4.000000,218.700000,0.000000,0.000000,F-22
17.160000,125.000000,29.993705,11980.257375,-272.461806,-219.691976,-0.000000,4.000000,218.880000,0.000000,0.000000,F-22
17.170000,125.000000,29.993680,11978.051907,-271.770279,-220.546855,-0.000000,4.000000,219.060000,0.000000,0.000000,F-22
17.180000,125.000000,29.993656,11975.837911,-271.076071,-221.399557,-0.000000,4.000000,219.240000,0.000000,0.000000,F-22
17.190000,125.000000,29.993632,11973.615410,-270.379187,-222.250073,-0.000000,4.000000,219.420000,0.000000,0.000000,F-22
17.200000,125.000000,29.993608,11971.384426,-269.679635,-223.098396,-0.000000,4.000000,219.600000,0.000000,0.000000,F-22
17.210000,125.000000,29.993584,11969.144981,-268.977421,-223.944518,-0.000000,4.000000,219.780000,0.000000,0.000000,F-22
17.220000,125.000000,29.993560,11966.897097,-268.272552,-224.788429,-0.000000,4.000000,219.960000,0.000000,0.000000,F-22
17.230000,125.000000,29.993536,11964.640796,-267.565036,-225.630121,-0.000000,4.000000,220.140000,0.000000,0.000000,F-22
17.240000,125.000000,29.993512,11962.376100,-266.854879,-226.469587,-0.000000,4.000000,220.320000,0.000000,0.000000,F-22
17.250000,125.000000,29.993488,11960.103032,-266.142088,-227.306817,-0.000000,4.000000,220.500000,0.000000,0.000000,F-22
17.260000,125.000000,29.993464,11957.821614,-265.426670,-228.141804,-0.000000,4.000000,220.680000,0.000000,0.000000,F-22
17.270000,125.000000,29.993440,11955.531868,-264.708633,-228.974539,-0.000000,4.000000,220.860000,0.000000,0.000000,F-22
17.280000,125.000000,29.993417,11953.233818,-263.987983,-229.805015,-0.000000,4.000000,221.040000,0.000000,0.000000,F-22
17.290000,125.000000,29.993393,11950.927486,-263.264728,-230.633222,-0.000000,4.000000,221.220000,0.000000,0.000000,F-22
17.300000,125.000000,29.993369,11948.612894,-262.538874,-231.459153,-0.000000,4.000000,221.400000,0.000000,0.000000,F-22
17.310000,125.000000,29.993346,11946.290066,-261.810430,-232.282800,-0.000000,4.000000,221.580000,0.000000,0.000000,F-22
17.320000,125.000000,29.993323,11943.959025,-261.079401,-233.104154,-0.000000,4.000000,221.760000,0.000000,0.000000,F-22
17.330000,125.000000,29.993299,11941.619793,-260.345795,-233.923207,-0.000000,4.000000,221.940000,0.000000,0.000000,F-22
17.340000,125.000000,29.993276,11939.272393,-259.609620,-234.739952,-0.000000,4.000000,222.120000,0.000000,0.000000,F-22
17.350000,125.000000,29.993253,11936.916850,-258.870883,-235.554380,-0.000000,4.000000,222.300000,0.000000,0.000000,F-22
17.360000,125.000000,29.993230,11934.553185,-258.129591,-236.366483,-0.000000,4.000000,222.480000,0.000000,0.000000,F-22
17.370000,125.000000,29.993207,11932.181422,-257.385751,-237.176253,-0.000000,4.000000,222.660000,0.000000,0.000000,F-22
17.380000,125.000000,29.993183,11929.801585,-256.639371,-237.983683,-0.000000,4.000000,222.840000,0.000000,0.000000,F-22
17.390000,125.000000,29.993161,11927.413698,-255.890458,-238.788763,-0.000000,4.000000,223.020000,0.000000,0.000000,F-22
17.400000,125.000000,29.993138,11925.017783,-255.139020,-239.591487,-0.000000,4.000000,223.200000,0.000000,0.000000,F-22
17.410000,125.000000,29.993115,11922.613864,-254.385063,-240.391846,-0.000000,4.000000,223.380000,0.000000,0.000000,F-22
17.420000,125.000000,29.993092,11920.201966,-253.628596,-241.189833,-0.000000,4.000000,223.560000,0.000000,0.000000,F-22
17.430000,125.000000,29.993069,11917.782112,-252.869625,-241.985439,-0.000000,4.000000,223.740000,0.000000,0.000000,F-22
17.440000,125.000000,29.993047,11915.354325,-252.108159,-242.778657,-0.000000,4.000000,223.920000,0.000000,0.000000,F-22
17.450000,125.000000,29.993024,11912.918630,-251.344204,-243.569479,-0.000000,4.000000,224.100000,0.000000,0.000000,F-22
17.460000,125.000000,29.993002,11910.475051,-250.577769,-244.357897,-0.000000,4.000000,224.280000,0.000000,0.000000,F-22
17.470000,125.000000,29.992979,11908.023612,-249.808861,-245.143903,-0.000000,4.000000,224.460000,0.000000,0.000000,F-22
17.480000,125.000000,29.992957,11905.564337,-249.037487,-245.927489,-0.000000,4.000000,224.640000,0.000000,0.000000,F-22
17.490000,125.000000,29.992935,11903.097251,-248.263655,-246.708649,-0.000000,4.000000,224.820000,0.000000,0.000000,F-22
17.500000,125.000000,29.992913,11900.622377,-247.487373,-247.487373,-0.000000,4.000000,225.000000,0.000000,0.000000,F-22
17.510000,125.000000,29.992891,11898.139741,-246.708649,-248.263655,-0.000000,4.000000,225.180000,0.000000,0.000000,F-22
17.520000,125.000000,29.992868,11895.649366,-245.927489,-249.037487,-0.000000,4.000000,225.360000,0.000000,0.000000,F-22
17.530000,125.000000,29.992847,11893.151277,-245.143903,-249.808861,-0.000000,4.000000,225.540000,0.000000,0.000000,F-22
17.540000,125.000000,29.992825,11890.645499,-244.357897,-250.577769,-0.000000,4.000000,225.720000,0.000000,0.000000,F-22
17.550000,125.000000,29.992803,11888.132057,-243.569479,-251.344204,-0.000000,4.000000,225.900000,0.000000,0.000000,F-22
17.560000,125.000000,29.992781,11885.610976,-242.778657,-252.108159,-0.000000,4.000000,226.080000,0.000000,0.000000,F-22
17.570000,125.000000,29.992759,11883.082280,-241.985439,-252.869625,-0.000000,4.000000,226.260000,0.000000,0.000000,F-22
17.580000,125.000000,29.992738,11880.545994,-241.189833,-253.628596,-0.000000,4.000000,226.440000,0.000000,0.000000,F-22
17.590000,125.000000,29.992716,11878.002143,-240.391846,-254.385063,-0.000000,4.000000,226.620000,0.000000,0.000000,F-22
17.600000,125.000000,29.992695,11875.450753,-239.591487,-255.139020,-0.000000,4.000000,226.800000,0.000000,0.000000,F-22
17.610000,125.000000,29.992673,11872.891848,-238.788763,-255.890458,-0.000000,4.000000,226.980000,0.000000,0.000000,F-22
17.620000,125.000000,29.992652,11870.325455,-237.983683,-256.639371,-0.000000,4.000000,227.160000,0.000000,0.000000,F-22
17.630000,125.000000,29.992631,11867.751597,-237.176253,-257.385751,-0.000000,4.000000,227.340000,0.000000,0.000000,F-22
17.640000,125.000000,29.992609,11865.170301,-236.366483,-258.129591,-0.000000,4.000000,227.520000,0.000000,0.000000,F-22
17.650000,125.000000,29.992588,11862.581592,-235.554380,-258.870883,-0.000000,4.000000,227.700000,0.000000,0.000000,F-22
17.660000,125.000000,29.992567,11859.985496,-234.739952,-259.609620,-0.000000,4.000000,227.880000,0.000000,0.000000,F-22
17.670000,125.000000,29.992546,11857.382038,-233.923207,-260.345795,-0.000000,4.000000,228.060000,0.000000,0.000000,F-22
17.680000,125.000000,29.992525,11854.771244,-233.104154,-261.079401,-0.000000,4.000000,228.240000,0.000000,0.000000,F-22
17.690000,125.000000,29.992505,11852.153140,-232.282800,-261.810430,-0.000000,4.000000,228.420000,0.000000,0.000000,F-22
17.700000,125.000000,29.992484,11849.527751,-231.459153,-262.538874,-0.000000,4.000000,228.600000,0.000000,0.000000,F-22
17.710000,125.000000,29.992463,11846.895104,-230.633222,-263.264728,-0.000000,4.000000,228.780000,0.000000,0.000000,F-22
17.720000,125.000000,29.992443,11844.255224,-229.805015,-263.987983,-0.000000,4.000000,228.960000,0.000000,0.000000,F-22
17.730000,125.000000,29.992422,11841.608138,-228.974539,-264.708633,-0.000000,4.000000,229.140000,0.000000,0.000000,F-22
17.740000,125.000000,29.992402,11838.953871,-228.141804,-265.426670,-0.000000,4.000000,229.320000,0.000000,0.000000,F-22
17.750000,125.000000,29.992381,11836.292450,-227.306817,-266.142088,-0.000000,4.000000,229.500000,0.000000,0.000000,F-22
17.760000,125.000000,29.992361,11833.623901,-226.469587,-266.854879,-0.000000,4.000000,229.680000,0.000000,0.000000,F-22
17.770000,125.000000,29.992341,11830.948251,-225.630121,-267.565036,-0.000000,4.000000,229.860000,0.000000,0.000000,F-22
17.780000,125.000000,29.992320,11828.265525,-224.788429,-268.272552,-0.000000,4.000000,230.040000,0.000000,0.000000,F-22
17.790000,125.000000,29.992300,11825.575751,-223.944518,-268.977421,-0.000000,4.000000,230.220000,0.000000,0.000000,F-22
17.800000,125.000000,29.992280,11822.878955,-223.098396,-269.679635,-0.000000,4.000000,230.400000,0.000000,0.000000,F-22
17.810000,125.000000,29.992260,11820.175163,-222.250073,-270.379187,-0.000000,4.000000,230.580000,0.000000,0.000000,F-22
17.820000,125.000000,29.992241,11817.464402,-221.399557,-271.076071,-0.000000,4.000000,230.760000,0.000000,0.000000,F-22
17.830000,125.000000,29.992221,11814.746699,-220.546855,-271.770279,-0.000000,4.000000,230.940000,0.000000,0.000000,F-22
17.840000,125.000000,29.992201,11812.022081,-219.691976,-272.461806,-0.000000,4.000000,231.120000,0.000000,0.000000,F-22
17.850000,125.000000,29.992181,11809.290575,-218.834930,-273.150643,-0.000000,4.000000,231.300000,0.000000,0.000000,F-22
17.860000,125.000000,29.992162,11806.552207,-217.975723,-273.836784,-0.000000,4.000000,231.480000,0.000000,0.000000,F-22
17.870000,125.000000,29.992142,11803.807005,-217.114365,-274.520222,-0.000000,4.000000,231.660000,0.000000,0.000000,F-22
17.880000,125.000000,29.992123,11801.054995,-216.250865,-275.200951,-0.000000,4.000000,231.840000,0.000000,0.000000,F-22
17.890000,125.000000,29.992104,11798.296206,-215.385230,-275.878964,-0.000000,4.000000,232.020000,0.000000,0.000000,F-22
17.900000,125.000000,29.992085,11795.530663,-214.517469,-276.554254,-0.000000,4.000000,232.200000,0.000000,0.000000,F-22
