Time(s),Longitude(deg),Latitude(deg),Altitude(m),NorthVelocity(m/s),UpVelocity(m/s),EastVelocity(m/s),GForce,Pitch(deg),Roll(deg),Yaw(deg),AircraftType
8.250000,120.000000,30.019537,9253.602045,71.488194,-342.621421,0.000000,1.869048,-78.214286,180.000000,0.000000,F-22
8.260000,120.000000,30.019543,9250.173181,70.206296,-342.886389,0.000000,1.871429,-78.428571,180.000000,0.000000,F-22
8.270000,120.000000,30.019549,9246.741716,68.923415,-343.146562,0.000000,1.873810,-78.642857,180.000000,0.000000,F-22
8.280000,120.000000,30.019555,9243.307696,67.639571,-343.401934,0.000000,1.876190,-78.857143,180.000000,0.000000,F-22
8.290000,120.000000,30.019561,9239.871171,66.354781,-343.652503,0.000000,1.878571,-79.071429,180.000000,0.000000,F-22
8.300000,120.000000,30.019567,9236.432189,65.069063,-343.898266,0.000000,1.880952,-79.285714,180.000000,0.000000,F-22
8.310000,120.000000,30.019573,9232.990797,63.782434,-344.139218,0.000000,1.883333,-79.500000,180.000000,0.000000,F-22
8.320000,120.000000,30.019578,9229.547043,62.494913,-344.375356,0.000000,1.885714,-79.714286,180.000000,0.000000,F-22
8.330000,120.000000,30.019584,9226.100976,61.206518,-344.606677,0.000000,1.888095,-79.928571,180.000000,0.000000,F-22
8.340000,120.000000,30.019589,9222.652644,59.917267,-344.833179,0.000000,1.890476,-80.142857,180.000000,0.000000,F-22
8.350000,120.000000,30.019595,9219.202096,58.627178,-345.054856,0.000000,1.892857,-80.357143,180.000000,0.000000,F-22
8.360000,120.000000,30.019600,9215.749379,57.336269,-345.271708,0.000000,1.895238,-80.571429,180.000000,0.000000,F-22
8.370000,120.000000,30.019605,9212.294541,56.044558,-345.483730,0.000000,1.897619,-80.785714,180.000000,0.000000,F-22
8.380000,120.000000,30.019610,9208.837632,54.752063,-345.690919,0.000000,1.900000,-81.000000,180.000000,0.000000,F-22
8.390000,120.000000,30.019614,9205.378700,53.458802,-345.893273,0.000000,1.902381,-81.214286,180.000000,0.000000,F-22
8.400000,120.000000,30.019619,9201.917792,52.164793,-346.090789,0.000000,1.904762,-81.428571,180.000000,0.000000,F-22
8.410000,120.000000,30.019624,9198.454957,50.870055,-346.283464,0.000000,1.907143,-81.642857,180.000000,0.000000,F-22
8.420000,120.000000,30.019628,9194.990244,49.574605,-346.471295,0.000000,1.909524,-81.857143,180.000000,0.000000,F-22
8.430000,120.000000,30.019632,9191.523701,48.278462,-346.654280,0.000000,1.911905,-82.071429,180.000000,0.000000,F-22
8.440000,120.000000,30.019637,9188.055377,46.981643,-346.832417,0.000000,1.914286,-82.285714,180.000000,0.000000,F-22
8.450000,120.000000,30.019641,9184.585320,45.684167,-347.005701,0.000000,1.916667,-82.500000,180.000000,0.000000,F-22
8.460000,120.000000,30.019645,9181.113579,44.386053,-347.174133,0.000000,1.919048,-82.714286,180.000000,0.000000,F-22
8.470000,120.000000,30.019649,9177.640202,43.087317,-347.337708,0.000000,1.921429,-82.928571,180.000000,0.000000,F-22
8.480000,120.000000,30.019652,9174.165237,41.787979,-347.496424,0.000000,1.923810,-83.142857,180.000000,0.000000,F-22
8.490000,120.000000,30.019656,9170.688735,40.488056,-347.650280,0.000000,1.926190,-83.357143,180.000000,0.000000,F-22
8.500000,120.000000,30.019660,9167.210742,39.187567,-347.799273,0.000000,1.928571,-83.571429,180.000000,0.000000,F-22
8.510000,120.000000,30.019663,9163.731308,37.886529,-347.943402,0.000000,1.930952,-83.785714,180.000000,0.000000,F-22
8.520000,120.000000,30.019666,9160.250481,36.584962,-348.082663,0.000000,1.933333,-84.000000,180.000000,0.000000,F-22
8.530000,120.000000,30.019669,9156.768311,35.282883,-348.217056,0.000000,1.935714,-84.214286,180.000000,0.000000,F-22
8.540000,120.000000,30.019672,9153.284845,33.980311,-348.346578,0.000000,1.938095,-84.428571,180.000000,0.000000,F-22
8.550000,120.000000,30.019675,9149.800133,32.677263,-348.471228,0.000000,1.940476,-84.642857,180.000000,0.000000,F-22
8.560000,120.000000,30.019678,9146.314223,31.373758,-348.591003,0.000000,1.942857,-84.857143,180.000000,0.000000,F-22
8.570000,120.000000,30.019681,9142.827164,30.069814,-348.705902,0.000000,1.945238,-85.071429,180.000000,0.000000,F-22
8.580000,120.000000,30.019683,9139.339004,28.765450,-348.815924,0.000000,1.947619,-85.285714,180.000000,0.000000,F-22
8.590000,120.000000,30.019686,9135.849794,27.460684,-348.921067,0.000000,1.950000,-85.500000,180.000000,0.000000,F-22
8.600000,120.000000,30.019688,9132.359580,26.155533,-349.021329,0.000000,1.952381,-85.714286,180.000000,0.000000,F-22
8.610000,120.000000,30.019690,9128.868413,24.850016,-349.116709,0.000000,1.954762,-85.928571,180.000000,0.000000,F-22
8.620000,120.000000,30.019693,9125.376341,23.544152,-349.207206,0.000000,1.957143,-86.142857,180.000000,0.000000,F-22
8.630000,120.000000,30.019695,9121.883413,22.237958,-349.292819,0.000000,1.959524,-86.357143,180.000000,0.000000,F-22
8.640000,120.000000,30.019696,9118.389678,20.931454,-349.373545,0.000000,1.961905,-86.571429,180.000000,0.000000,F-22
8.650000,120.000000,30.019698,9114.895184,19.624657,-349.449385,0.000000,1.964286,-86.785714,180.000000,0.000000,F-22
8.660000,120.000000,30.019700,9111.399980,18.317585,-349.520337,0.000000,1.966667,-87.000000,180.000000,0.000000,F-22
8.670000,120.000000,30.019701,9107.904116,17.010257,-349.586400,0.000000,1.969048,-87.214286,180.000000,0.000000,F-22
8.680000,120.000000,30.019703,9104.407641,15.702691,-349.647573,0.000000,1.971429,-87.428571,180.000000,0.000000,F-22
8.690000,120.000000,30.019704,9100.910602,14.394905,-349.703856,0.000000,1.973810,-87.642857,180.000000,0.000000,F-22
8.700000,120.000000,30.019705,9097.413050,13.086918,-349.755247,0.000000,1.976190,-87.857143,180.000000,0.000000,F-22
8.710000,120.000000,30.019706,9093.915032,11.778748,-349.801745,0.000000,1.978571,-88.071429,180.000000,0.000000,F-22
8.720000,120.000000,30.019707,9090.416599,10.470413,-349.843351,0.000000,1.980952,-88.285714,180.000000,0.000000,F-22
8.730000,120.000000,30.019708,9086.917798,9.161932,-349.880064,0.000000,1.983333,-88.500000,180.000000,0.000000,F-22
8.740000,120.000000,30.019709,9083.418679,7.853323,-349.911882,0.000000,1.985714,-88.714286,180.000000,0.000000,F-22
8.750000,120.000000,30.019709,9079.919291,6.544603,-349.938806,0.000000,1.988095,-88.928571,180.000000,0.000000,F-22
8.760000,120.000000,30.019710,9076.419683,5.235792,-349.960836,0.000000,1.990476,-89.142857,180.000000,0.000000,F-22
8.770000,120.000000,30.019710,9072.919903,3.926908,-349.977970,0.000000,1.992857,-89.357143,180.000000,0.000000,F-22
8.780000,120.000000,30.019710,9069.420001,2.617969,-349.990209,0.000000,1.995238,-89.571429,180.000000,0.000000,F-22
8.790000,120.000000,30.019711,9065.920025,1.308994,-349.997552,0.000000,1.997619,-89.785714,180.000000,0.000000,F-22
8.800000,120.000000,30.019711,9062.420025,0.000000,-350.000000,0.000000,2.000000,-90.000000,180.000000,0.000000,F-22
8.810000,120.000000,30.019711,9058.920050,1.308994,-349.997552,-0.000000,2.002381,-90.214286,180.000000,180.000000,F-22
8.820000,120.000000,30.019710,9055.420148,-2.617969,-349.990209,-0.000000,2.004762,-90.428571,180.000000,0.000000,F-22
8.830000,120.000000,30.019710,9051.920368,-3.926908,-349.977970,-0.000000,2.007143,-90.642857,180.000000,0.000000,F-22
8.840000,120.000000,30.019710,9048.420760,-5.235792,-349.960836,-0.000000,2.009524,-90.857143,180.000000,0.000000,F-22
8.850000,120.000000,30.019709,9044.921372,-6.544603,-349.938806,-0.000000,2.011905,-91.071429,180.000000,0.000000,F-22
8.860000,120.000000,30.019708,9041.422253,-7.853323,-349.911882,-0.000000,2.014286,-91.285714,180.000000,0.000000,F-22
8.870000,120.000000,30.019708,9037.923452,-9.161932,-349.880064,-0.000000,2.016667,-91.500000,180.000000,0.000000,F-22
8.880000,120.000000,30.019707,9034.425019,-10.470413,-349.843351,-0.000000,2.019048,-91.714286,180.000000,0.000000,F-22
8.890000,120.000000,30.019706,9030.927001,-11.778748,-349.801745,-0.000000,2.021429,-91.928571,180.000000,0.000000,F-22
8.900000,120.000000,30.019704,9027.429449,-13.086918,-349.755247,-0.000000,2.023810,-92.142857,180.000000,0.000000,F-22
8.910000,120.000000,30.019703,9023.932410,-14.394905,-349.703856,-0.000000,2.026190,-92.357143,180.000000,0.000000,F-22
8.920000,120.000000,30.019702,9020.435935,-15.702691,-349.647573,-0.000000,2.028571,-92.571429,180.000000,0.000000,F-22
8.930000,120.000000,30.019700,9016.940071,-17.010257,-349.586400,-0.000000,2.030952,-92.785714,180.000000,0.000000,F-22
8.940000,120.000000,30.019698,9013.444867,-18.317585,-349.520337,-0.000000,2.033333,-93.000000,180.000000,0.000000,F-22
8.950000,120.000000,30.019697,9009.950373,-19.624657,-349.449385,-0.000000,2.035714,-93.214286,180.000000,0.000000,F-22
8.960000,120.000000,30.019695,9006.456638,-20.931454,-349.373545,-0.000000,2.038095,-93.428571,180.000000,0.000000,F-22
8.970000,120.000000,30.019693,9002.963710,-22.237958,-349.292819,-0.000000,2.040476,-93.642857,180.000000,0.000000,F-22
8.980000,120.000000,30.019691,8999.471638,-23.544152,-349.207206,-0.000000,2.042857,-93.857143,180.000000,0.000000,F-22
8.990000,120.000000,30.019688,8995.980471,-24.850016,-349.116709,-0.000000,2.045238,-94.071429,180.000000,0.000000,F-22
9.000000,120.000000,30.019686,8992.490257,-26.155533,-349.021329,-0.000000,2.047619,-94.285714,180.000000,0.000000,F-22
9.010000,120.000000,30.019684,8989.001047,-27.460684,-348.921067,-0.000000,2.050000,-94.500000,180.000000,0.000000,F-22
9.020000,120.000000,30.019681,8985.512887,-28.765450,-348.815924,-0.000000,2.052381,-94.714286,180.000000,0.000000,F-22
9.030000,120.000000,30.019678,8982.025828,-30.069814,-348.705902,-0.000000,2.054762,-94.928571,180.000000,0.000000,F-22
9.040000,120.000000,30.019676,8978.539918,-31.373758,-348.591003,-0.000000,2.057143,-95.142857,180.000000,0.000000,F-22
9.050000,120.000000,30.019673,8975.055206,-32.677263,-348.471228,-0.000000,2.059524,-95.357143,180.000000,0.000000,F-22
9.060000,120.000000,30.019670,8971.571740,-33.980311,-348.346578,-0.000000,2.061905,-95.571429,180.000000,0.000000,F-22
9.070000,120.000000,30.019666,8968.089570,-35.282883,-348.217056,-0.000000,2.064286,-95.785714,180.000000,0.000000,F-22
9.080000,120.000000,30.019663,8964.608743,-36.584962,-348.082663,-0.000000,2.066667,-96.000000,180.000000,0.000000,F-22
9.090000,120.000000,30.019660,8961.129309,-37.886529,-347.943402,-0.000000,2.069048,-96.214286,180.000000,0.000000,F-22
9.100000,120.000000,30.019656,8957.651316,-39.187567,-347.799273,-0.000000,2.071429,-96.428571,180.000000,0.000000,F-22
9.110000,120.000000,30.019653,8954.174813,-40.488056,-347.650280,-0.000000,2.073810,-96.642857,180.000000,0.000000,F-22
9.120000,120.000000,30.019649,8950.699849,-41.787979,-347.496424,-0.000000,2.076190,-96.857143,180.000000,0.000000,F-22
9.130000,120.000000,30.019645,8947.226472,-43.087317,-347.337708,-0.000000,2.078571,-97.071429,180.000000,0.000000,F-22
9.140000,120.000000,30.019641,8943.754731,-44.386053,-347.174133,-0.000000,2.080952,-97.285714,180.000000,0.000000,F-22
9.150000,120.000000,30.019637,8940.284674,-45.684167,-347.005701,-0.000000,2.083333,-97.500000,180.000000,0.000000,F-22
9.160000,120.000000,30.019633,8936.816350,-46.981643,-346.832417,-0.000000,2.085714,-97.714286,180.000000,0.000000,F-22
9.170000,120.000000,30.019628,8933.349807,-48.278462,-346.654280,-0.000000,2.088095,-97.928571,180.000000,0.000000,F-22
9.180000,120.000000,30.019624,8929.885094,-49.574605,-346.471295,-0.000000,2.090476,-98.142857,180.000000,0.000000,F-22
9.190000,120.000000,30.019619,8926.422259,-50.870055,-346.283464,-0.000000,2.092857,-98.357143,180.000000,0.000000,F-22
9.200000,120.000000,30.019615,8922.961351,-52.164793,-346.090789,-0.000000,2.095238,-98.571429,180.000000,0.000000,F-22
9.210000,120.000000,30.019610,8919.502419,-53.458802,-345.893273,-0.000000,2.097619,-98.785714,180.000000,0.000000,F-22
9.220000,120.000000,30.019605,8916.045509,-54.752063,-345.690919,-0.000000,2.100000,-99.000000,180.000000,0.000000,F-22
9.230000,120.000000,30.019600,8912.590672,-56.044558,-345.483730,-0.000000,2.102381,-99.214286,180.000000,0.000000,F-22
9.240000,120.000000,30.019595,8909.137955,-57.336269,-345.271708,-0.000000,2.104762,-99.428571,180.000000,0.000000,F-22
9.250000,120.000000,30.019590,8905.687406,-58.627178,-345.054856,-0.000000,2.107143,-99.642857,180.000000,0.000000,F-22
9.260000,120.000000,30.019584,8902.239075,-59.917267,-344.833179,-0.000000,2.109524,-99.857143,180.000000,0.000000,F-22
9.270000,120.000000,30.019579,8898.793008,-61.206518,-344.606677,-0.000000,2.111905,-100.071429,180.000000,0.000000,F-22
9.280000,120.000000,30.019573,8895.349254,-62.494913,-344.375356,-0.000000,2.114286,-100.285714,180.000000,0.000000,F-22
9.290000,120.000000,30.019567,8891.907862,-63.782434,-344.139218,-0.000000,2.116667,-100.500000,180.000000,0.000000,F-22
9.300000,120.000000,30.019562,8888.468880,-65.069063,-343.898266,-0.000000,2.119048,-100.714286,180.000000,0.000000,F-22
9.310000,120.000000,30.019556,8885.032354,-66.354781,-343.652503,-0.000000,2.121429,-100.928571,180.000000,0.000000,F-22
9.320000,120.000000,30.019549,8881.598335,-67.639571,-343.401934,-0.000000,2.123810,-101.142857,180.000000,0.000000,F-22
9.330000,120.000000,30.019543,8878.166870,-68.923415,-343.146562,-0.000000,2.126190,-101.357143,180.000000,0.000000,F-22
9.340000,120.000000,30.019537,8874.738006,-70.206296,-342.886389,-0.000000,2.128571,-101.571429,180.000000,0.000000,F-22
9.350000,120.000000,30.019531,8871.311791,-71.488194,-342.621421,-0.000000,2.130952,-101.785714,180.000000,0.000000,F-22
9.360000,120.000000,30.019524,8867.888275,-72.769092,-342.351660,-0.000000,2.133333,-102.000000,180.000000,0.000000,F-22
9.370000,120.000000,30.019517,8864.467504,-74.048972,-342.077111,-0.000000,2.135714,-102.214286,180.000000,0.000000,F-22
9.380000,120.000000,30.019511,8861.049526,-75.327817,-341.797777,-0.000000,2.138095,-102.428571,180.000000,0.000000,F-22
9.390000,120.000000,30.019504,8857.634389,-76.605608,-341.513661,-0.000000,2.140476,-102.642857,180.000000,0.000000,F-22
9.400000,120.000000,30.019497,8854.222142,-77.882327,-341.224769,-0.000000,2.142857,-102.857143,180.000000,0.000000,F-22
9.410000,120.000000,30.019490,8850.812831,-79.157957,-340.931104,-0.000000,2.145238,-103.071429,180.000000,0.000000,F-22
9.420000,120.000000,30.019483,8847.406504,-80.432480,-340.632671,-0.000000,2.147619,-103.285714,180.000000,0.000000,F-22
9.430000,120.000000,30.019475,8844.003209,-81.705877,-340.329472,-0.000000,2.150000,-103.500000,180.000000,0.000000,F-22
9.440000,120.000000,30.019468,8840.602994,-82.978132,-340.021513,-0.000000,2.152381,-103.714286,180.000000,0.000000,F-22
9.450000,120.000000,30.019460,8837.205906,-84.249226,-339.708799,-0.000000,2.154762,-103.928571,180.000000,0.000000,F-22
9.460000,120.000000,30.019452,8833.811993,-85.519142,-339.391332,-0.000000,2.157143,-104.142857,180.000000,0.000000,F-22
9.470000,120.000000,30.019445,8830.421302,-86.787862,-339.069118,-0.000000,2.159524,-104.357143,180.000000,0.000000,F-22
9.480000,120.000000,30.019437,8827.033880,-88.055367,-338.742162,-0.000000,2.161905,-104.571429,180.000000,0.000000,F-22
9.490000,120.000000,30.019429,8823.649775,-89.321641,-338.410467,-0.000000,2.164286,-104.785714,180.000000,0.000000,F-22
9.500000,120.000000,30.019421,8820.269035,-90.586666,-338.074039,-0.000000,2.166667,-105.000000,180.000000,0.000000,F-22
9.510000,120.000000,30.019412,8816.891706,-91.850423,-337.732882,-0.000000,2.169048,-105.214286,180.000000,0.000000,F-22
9.520000,120.000000,30.019404,8813.517836,-93.112896,-337.387001,-0.000000,2.171429,-105.428571,180.000000,0.000000,F-22
9.530000,120.000000,30.019396,8810.147472,-94.374066,-337.036401,-0.000000,2.173810,-105.642857,180.000000,0.000000,F-22
9.540000,120.000000,30.019387,8806.780661,-95.633916,-336.681087,-0.000000,2.176190,-105.857143,180.000000,0.000000,F-22
9.550000,120.000000,30.019378,8803.417451,-96.892429,-336.321063,-0.000000,2.178571,-106.071429,180.000000,0.000000,F-22
9.560000,120.000000,30.019370,8800.057887,-98.149586,-335.956335,-0.000000,2.180952,-106.285714,180.000000,0.000000,F-22
9.570000,120.000000,30.019361,8796.702018,-99.405371,-335.586907,-0.000000,2.183333,-106.500000,180.000000,0.000000,F-22
9.580000,120.000000,30.019352,8793.349890,-100.659765,-335.212786,-0.000000,2.185714,-106.714286,180.000000,0.000000,F-22
9.590000,120.000000,30.019342,8790.001550,-101.912751,-334.833976,-0.000000,2.188095,-106.928571,180.000000,0.000000,F-22
9.600000,120.000000,30.019333,8786.657046,-103.164311,-334.450482,-0.000000,2.190476,-107.142857,180.000000,0.000000,F-22
9.610000,120.000000,30.019324,8783.316423,-104.414428,-334.062310,-0.000000,2.192857,-107.357143,180.000000,0.000000,F-22
9.620000,120.000000,30.019314,8779.979728,-105.663085,-333.669466,-0.000000,2.195238,-107.571429,180.000000,0.000000,F-22
9.630000,120.000000,30.019305,8776.647008,-106.910264,-333.271954,-0.000000,2.197619,-107.785714,180.000000,0.000000,F-22
9.640000,120.000000,30.019295,8773.318311,-108.155948,-332.869781,-0.000000,2.200000,-108.000000,180.000000,0.000000,F-22
9.650000,120.000000,30.019285,8769.993681,-109.400119,-332.462951,-0.000000,2.202381,-108.214286,180.000000,0.000000,F-22
9.660000,120.000000,30.019275,8766.673166,-110.642759,-332.051472,-0.000000,2.204762,-108.428571,180.000000,0.000000,F-22
9.670000,120.000000,30.019265,8763.356813,-111.883852,-331.635347,-0.000000,2.207143,-108.642857,180.000000,0.000000,F-22
9.680000,120.000000,30.019255,8760.044667,-113.123380,-331.214584,-0.000000,2.209524,-108.857143,180.000000,0.000000,F-22
9.690000,120.000000,30.019245,8756.736775,-114.361326,-330.789188,-0.000000,2.211905,-109.071429,180.000000,0.000000,F-22
9.700000,120.000000,30.019235,8753.433183,-115.597672,-330.359166,-0.000000,2.214286,-109.285714,180.000000,0.000000,F-22
9.710000,120.000000,30.019224,8750.133938,-116.832401,-329.924522,-0.000000,2.216667,-109.500000,180.000000,0.000000,F-22
9.720000,120.000000,30.019213,8746.839086,-118.065496,-329.485263,-0.000000,2.219048,-109.714286,180.000000,0.000000,F-22
9.730000,120.000000,30.019203,8743.548672,-119.296939,-329.041396,-0.000000,2.221429,-109.928571,180.000000,0.000000,F-22
9.740000,120.000000,30.019192,8740.262742,-120.526714,-328.592926,-0.000000,2.223810,-110.142857,180.000000,0.000000,F-22
9.750000,120.000000,30.019181,8736.981344,-121.754803,-328.139860,-0.000000,2.226190,-110.357143,180.000000,0.000000,F-22
9.760000,120.000000,30.019170,8733.704522,-122.981188,-327.682205,-0.000000,2.228571,-110.571429,180.000000,0.000000,F-22
9.770000,120.000000,30.019159,8730.432322,-124.205854,-327.219965,-0.000000,2.230952,-110.785714,180.000000,0.000000,F-22
9.780000,120.000000,30.019148,8727.164791,-125.428782,-326.753149,-0.000000,2.233333,-111.000000,180.000000,0.000000,F-22
9.790000,120.000000,30.019136,8723.901973,-126.649956,-326.281763,-0.000000,2.235714,-111.214286,180.000000,0.000000,F-22
9.800000,120.000000,30.019125,8720.643915,-127.869359,-325.805812,-0.000000,2.238095,-111.428571,180.000000,0.000000,F-22
9.810000,120.000000,30.019113,8717.390662,-129.086972,-325.325304,-0.000000,2.240476,-111.642857,180.000000,0.000000,F-22
9.820000,120.000000,30.019101,8714.142259,-130.302780,-324.840246,-0.000000,2.242857,-111.857143,180.000000,0.000000,F-22
9.830000,120.000000,30.019090,8710.898753,-131.516766,-324.350644,-0.000000,2.245238,-112.071429,180.000000,0.000000,F-22
9.840000,120.000000,30.019078,8707.660188,-132.728912,-323.856505,-0.000000,2.247619,-112.285714,180.000000,0.000000,F-22
9.850000,120.000000,30.019066,8704.426609,-133.939201,-323.357836,-0.000000,2.250000,-112.500000,180.000000,0.000000,F-22
9.860000,120.000000,30.019054,8701.198063,-135.147617,-322.854645,-0.000000,2.252381,-112.714286,180.000000,0.000000,F-22
9.870000,120.000000,30.019041,8697.974594,-136.354143,-322.346937,-0.000000,2.254762,-112.928571,180.000000,0.000000,F-22
9.880000,120.000000,30.019029,8694.756246,-137.558761,-321.834720,-0.000000,2.257143,-113.142857,180.000000,0.000000,F-22
9.890000,120.000000,30.019017,8691.543066,-138.761455,-321.318002,-0.000000,2.259524,-113.357143,180.000000,0.000000,F-22
9.900000,120.000000,30.019004,8688.335099,-139.962209,-320.796790,-0.000000,2.261905,-113.571429,180.000000,0.000000,F-22
9.910000,120.000000,30.018991,8685.132388,-141.161004,-320.271090,-0.000000,2.264286,-113.785714,180.000000,0.000000,F-22
9.920000,120.000000,30.018979,8681.934979,-142.357825,-319.740910,-0.000000,2.266667,-114.000000,180.000000,0.000000,F-22
9.930000,120.000000,30.018966,8678.742916,-143.552655,-319.206258,-0.000000,2.269048,-114.214286,180.000000,0.000000,F-22
9.940000,120.000000,30.018953,8675.556245,-144.745477,-318.667141,-0.000000,2.271429,-114.428571,180.000000,0.000000,F-22
9.950000,120.000000,30.018940,8672.375009,-145.936274,-318.123567,-0.000000,2.273810,-114.642857,180.000000,0.000000,F-22
9.960000,120.000000,30.018926,8669.199253,-147.125030,-317.575543,-0.000000,2.276190,-114.857143,180.000000,0.000000,F-22
9.970000,120.000000,30.018913,8666.029023,-148.311728,-317.023077,-0.000000,2.278571,-115.071429,180.000000,0.000000,F-22
9.980000,120.000000,30.018900,8662.864361,-149.496351,-316.466177,-0.000000,2.280952,-115.285714,180.000000,0.000000,F-22
9.990000,120.000000,30.018886,8659.705312,-150.678884,-315.904850,-0.000000,2.283333,-115.500000,180.000000,0.000000,F-22
10.000000,120.000000,30.018873,8656.551921,-151.859309,-315.339104,-0.000000,2.285714,-115.714286,180.000000,0.000000,F-22
10.010000,120.000000,30.018859,8653.404232,-153.037609,-314.768947,-0.000000,2.288095,-115.928571,180.000000,0.000000,F-22
10.020000,120.000000,30.018845,8650.262288,-154.213769,-314.194388,-0.000000,2.290476,-116.142857,180.000000,0.000000,F-22
10.030000,120.000000,30.018831,8647.126134,-155.387772,-313.615434,-0.000000,2.292857,-116.357143,180.000000,0.000000,F-22
10.040000,120.000000,30.018817,8643.995813,-156.559602,-313.032093,-0.000000,2.295238,-116.571429,180.000000,0.000000,F-22
10.050000,120.000000,30.018803,8640.871369,-157.729242,-312.444373,-0.000000,2.297619,-116.785714,180.000000,0.000000,F-22
10.060000,120.000000,30.018789,8637.752846,-158.896675,-311.852283,-0.000000,2.300000,-117.000000,180.000000,0.000000,F-22
10.070000,120.000000,30.018774,8634.640288,-160.061886,-311.255832,-0.000000,2.302381,-117.214286,180.000000,0.000000,F-22
10.080000,120.000000,30.018760,8631.533738,-161.224858,-310.655026,-0.000000,2.304762,-117.428571,180.000000,0.000000,F-22
10.090000,120.000000,30.018745,8628.433239,-162.385574,-310.049875,-0.000000,2.307143,-117.642857,180.000000,0.000000,F-22
10.100000,120.000000,30.018731,8625.338835,-163.544020,-309.440388,-0.000000,2.309524,-117.857143,180.000000,0.000000,F-22
10.110000,120.000000,30.018716,8622.250569,-164.700178,-308.826572,-0.000000,2.311905,-118.071429,180.000000,0.000000,F-22
10.120000,120.000000,30.018701,8619.168485,-165.854032,-308.208436,-0.000000,2.314286,-118.285714,180.000000,0.000000,F-22
10.130000,120.000000,30.018686,8616.092625,-167.005566,-307.585989,-0.000000,2.316667,-118.500000,180.000000,0.000000,F-22
10.140000,120.000000,30.018671,8613.023033,-168.154764,-306.959240,-0.000000,2.319048,-118.714286,180.000000,0.000000,F-22
10.150000,120.000000,30.018656,8609.959751,-169.301610,-306.328198,-0.000000,2.321429,-118.928571,180.000000,0.000000,F-22
10.160000,120.000000,30.018640,8606.902822,-170.446089,-305.692870,-0.000000,2.323810,-119.142857,180.000000,0.000000,F-22
10.170000,120.000000,30.018625,8603.852289,-171.588182,-305.053267,-0.000000,2.326190,-119.357143,180.000000,0.000000,F-22
10.180000,120.000000,30.018609,8600.808195,-172.727876,-304.409397,-0.000000,2.328571,-119.571429,180.000000,0.000000,F-22
10.190000,120.000000,30.018594,8597.770583,-173.865154,-303.761268,-0.000000,2.330952,-119.785714,180.000000,0.000000,F-22
10.200000,120.000000,30.018578,8594.739494,-175.000000,-303.108891,-0.000000,2.333333,-120.000000,180.000000,0.000000,F-22
10.210000,120.000000,30.018562,8591.714971,-176.132398,-302.452275,-0.000000,2.335714,-120.214286,180.000000,0.000000,F-22
10.220000,120.000000,30.018546,8588.697057,-177.262332,-301.791427,-0.000000,2.338095,-120.428571,180.000000,0.000000,F-22
10.230000,120.000000,30.018530,8585.685793,-178.389787,-301.126358,-0.000000,2.340476,-120.642857,180.000000,0.000000,F-22
10.240000,120.000000,30.018514,8582.681222,-179.514747,-300.457078,-0.000000,2.342857,-120.857143,180.000000,0.000000,F-22
10.250000,120.000000,30.018498,8579.683386,-180.637196,-299.783594,-0.000000,2.345238,-121.071429,180.000000,0.000000,F-22
10.260000,120.000000,30.018482,8576.692327,-181.757118,-299.105918,-0.000000,2.347619,-121.285714,180.000000,0.000000,F-22
10.270000,120.000000,30.018465,8573.708087,-182.874498,-298.424058,-0.000000,2.350000,-121.500000,180.000000,0.000000,F-22
10.280000,120.000000,30.018449,8570.730706,-183.989319,-297.738023,-0.000000,2.352381,-121.714286,180.000000,0.000000,F-22
10.290000,120.000000,30.018432,8567.760228,-185.101568,-297.047824,-0.000000,2.354762,-121.928571,180.000000,0.000000,F-22
10.300000,120.000000,30.018416,8564.796693,-186.211227,-296.353470,-0.000000,2.357143,-122.142857,180.000000,0.000000,F-22
10.310000,120.000000,30.018399,8561.840144,-187.318281,-295.654970,-0.000000,2.359524,-122.357143,180.000000,0.000000,F-22
10.320000,120.000000,30.018382,8558.890620,-188.422716,-294.952336,-0.000000,2.361905,-122.571429,180.000000,0.000000,F-22
10.330000,120.000000,30.018365,8555.948165,-189.524514,-294.245575,-0.000000,2.364286,-122.785714,180.000000,0.000000,F-22
10.340000,120.000000,30.018348,8553.012818,-190.623662,-293.534699,-0.000000,2.366667,-123.000000,180.000000,0.000000,F-22
10.350000,120.000000,30.018331,8550.084621,-191.720144,-292.819717,-0.000000,2.369048,-123.214286,180.000000,0.000000,F-22
10.360000,120.000000,30.018313,8547.163614,-192.813944,-292.100639,-0.000000,2.371429,-123.428571,180.000000,0.000000,F-22
10.370000,120.000000,30.018296,8544.249839,-193.905046,-291.377475,-0.000000,2.373810,-123.642857,180.000000,0.000000,F-22
10.380000,120.000000,30.018278,8541.343337,-194.993437,-290.650236,-0.000000,2.376190,-123.857143,180.000000,0.000000,F-22
10.390000,120.000000,30.018261,8538.444148,-196.079100,-289.918931,-0.000000,2.378571,-124.071429,180.000000,0.000000,F-22
10.400000,120.000000,30.018243,8535.552312,-197.162020,-289.183571,-0.000000,2.380952,-124.285714,180.000000,0.000000,F-22
10.410000,120.000000,30.018225,8532.667870,-198.242183,-288.444166,-0.000000,2.383333,-124.500000,180.000000,0.000000,F-22
10.420000,120.000000,30.018208,8529.790863,-199.319573,-287.700726,-0.000000,2.385714,-124.714286,180.000000,0.000000,F-22
10.430000,120.000000,30.018190,8526.921330,-200.394174,-286.953263,-0.000000,2.388095,-124.928571,180.000000,0.000000,F-22
